row_id,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,pct_civilian_labor,pct_unemployment,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,gross_rent
892,7769,722,28.838,5,21.491,0.639353578,0.003210177,0.31464718,0.035880207,9.97E-05,0.000299085,0.003997767,0.002512312,13.002,0.515,0.049,0.299,0.126,0.085,0.09,0.105,0.246,0.488,0.307,0.131,0.220338983,0.398803589,0.25224327,0.128614158,711
893,13992,1406,23.291,7,27.856,0.967970599,0.009062075,0.005910487,0.001611036,0.004500831,0.000604138,0.010240145,0.00010069,10.881,0.479,0.084,0.318,0.168,0.102,0.11,0,0.278,0.511,0.214,0.203,0.125748503,0.412175649,0.320359281,0.141716567,608
894,115754,8966,19.535,0,28.348,0.696336923,0.21873805,0.050357251,0.000996277,0.008956425,0,0.021716816,0.002898259,9.821,0.506,0.053,0.344,0.193,0.103,0.091,0.213,0.273,0.51,0.282,0.094,0.118525896,0.34561753,0.274900398,0.260956175,882
895,22025,2478,27.09,10,34.401,0.976450104,0.002198786,0.007322654,0.001969953,0.001094418,0,0.010964083,0,22.07,0.378,0.115,0.299,0.513,0.114,0.08,0,0.383,0.506,0.252,0.148,0.226,0.477,0.208,0.089,537
896,2058,214,19.301,0,30.666,0.967968789,0.008252889,0.00494173,0.007472615,0,0,0.011363977,0,7.462,0.544,0.033,0.309,0.151,0.09,0,0.206,0.294,0.503,0.198,0.277,0.063492063,0.41468254,0.341269841,0.180555556,466
897,8901,1604,41.129,0,27.644,0.627646426,0.010685379,0.060264742,0.136467844,0.057523623,0.003379052,0.104032933,0,3.451,0.528,0.051,0.282,0.214,0.075,0.05,0.247,0.185,0.501,0.225,0.126,0.071713147,0.222111554,0.395418327,0.310756972,1057
898,28172,4395,33.488,70,35.385,0.946628433,0.031572472,0.004633672,0.000396888,0.003165185,0,0.013305683,0.000297666,30.799,0.338,0.1,0.323,0.265,0.147,0.1,0,0.309,0.518,0.223,0.166,0.338353414,0.355421687,0.207831325,0.098393574,478
899,35788,4652,26.577,95,28.959,0.934175692,0.023134777,0.013427597,0,0.003941035,0.000200562,0.024719214,0.000401123,14.442,0.425,0.068,0.299,0.248,0.124,0.08,0.073,0.34,0.516,0.201,0.2,0.151394422,0.439243028,0.228087649,0.1812749,630
900,34623,5150,32.177,41,30.328,0.8690054,0.092387362,0.022426856,0.001410494,0.001511244,0,0.013057145,0.000201499,11.978,0.468,0.086,0.292,0.255,0.11,0.08,0.075,0.365,0.505,0.197,0.16,0.15984016,0.401598402,0.234765235,0.203796204,561
901,39558,2920,20.573,0,37.886,0.937258173,0.016290966,0.026049466,0.001205994,0.004130529,0.002401938,0.012662935,0,10.689,0.498,0.054,0.298,0.306,0.099,0.09,0,0.336,0.506,0.24,0.12,0.161161161,0.363363363,0.281281281,0.194194194,953
902,16882,1837,23.742,47,24.248,0.953589319,0.015636538,0.012014289,0.005727743,0.00714471,0.001007843,0.004679985,0.000199573,7.581,0.485,0.062,0.328,0.227,0.128,0.089,0,0.261,0.511,0.207,0.192,0.160320641,0.398797595,0.283567134,0.157314629,593
903,10280,1035,24.14,14,32.26,0.70807946,0.230498981,0.038856489,0.002288628,0.016391797,0,0.003884645,0,13.723,0.442,0.065,0.318,0.366,0.133,0.091,0,0.321,0.508,0.189,0.22,0.165174129,0.374129353,0.317412935,0.143283582,594
904,13079,1190,27.47,27,30.857,0.852610123,0.082425472,0.021156105,0,0,0,0.043306256,0.000502043,10.049,0.549,0.041,0.329,0.315,0.107,0.08,0,0.248,0.516,0.217,0.191,0.17,0.364,0.234,0.232,775
905,19962,2003,28.06,114,26.478,0.584767685,0.25892946,0.146910755,0.000795941,0,0,0.00859616,0,17.004,0.43,0.057,0.323,0.202,0.125,0.099,0.177,0.318,0.494,0.225,0.173,0.229689067,0.390170512,0.239719157,0.140421264,652
906,36595,3450,24.154,14,28.606,0.955618868,0.007152746,0.020123994,0.003942537,0.007614213,0,0.005547641,0,7.489,0.502,0.058,0.345,0.257,0.124,0.09,0.223,0.324,0.513,0.225,0.152,0.102385686,0.433399602,0.284294235,0.179920477,672
907,24258,4559,43.474,190,32.648,0.816694124,0.118975588,0.026199391,0.001597524,0.010274075,0,0.025350706,0.000908592,10.956,0.491,0.052,0.287,0,0.114,0.071,0,0.249,0.556,0.192,0.202,0.127254509,0.309619238,0.251503006,0.311623246,795
908,49327,5786,34.846,1,26.561,0.169737212,0.008618958,0.803270784,0.000914132,0.00408848,0.001416402,0.011954032,0,17.005,0.401,0.057,0.276,0.121,0.097,0.07,0.123,0.259,0.498,0.293,0.128,0.337675351,0.26753507,0.225450902,0.169338677,677
909,49279,5200,26.398,72,30.25,0.940739409,0.017226916,0.015978589,0.002486668,0.003505303,0,0.019463918,0.000599197,13.513,0.433,0.068,0.297,0.283,0.106,0.081,0.087,0.308,0.49,0.214,0.171,0.134730539,0.435129741,0.273453094,0.156686627,626
910,71144,6585,24.977,166,26.731,0.774127106,0.023293764,0.036597379,0.102588085,0.004975174,0.000199007,0.057821471,0.000398014,11.638,0.438,0.05,0.358,0.314,0.123,0.08,0.148,0.346,0.505,0.246,0.159,0.147294589,0.398797595,0.303607214,0.150300601,689
911,80059,10629,33.814,113,28.481,0.811318292,0.005070739,0.149441215,0.007018707,0.01391692,0.000200821,0.012631664,0.000401643,11.637,0.475,0.043,0.253,0.177,0.089,0.071,0.132,0.222,0.503,0.273,0.143,0.143569292,0.290129611,0.390827517,0.175473579,704
912,62055,4270,24.912,0,34.862,0.009546828,0.00040282,0.987039275,0,0.001097684,0,0.001711984,0.00020141,35.236,0.411,0.135,0.294,0,0.09,0.09,0,0.26,0.515,0.335,0.108,0.535750252,0.221550856,0.151057402,0.09164149,510
913,524945,43306,26.492,1161,31.301,0.583024611,0.053086889,0.310431143,0.00130164,0.036636162,0.000100126,0.013827423,0.001592006,8.373,0.509,0.069,0.268,0.144,0.08,0.07,0.204,0.229,0.498,0.284,0.107,0.172517553,0.233701103,0.27883651,0.314944835,1011
914,32815,3518,37.82,0,27.432,0.329210115,0.084924358,0.576214806,0.005149043,0.002300636,0,0.002201042,0,19.494,0.324,0.057,0.301,0,0.095,0.089,0,0.252,0.4,0.212,0.109,0.276723277,0.328671329,0.297702298,0.096903097,802
915,4882,581,28.176,1,25.346,0.814465914,0,0.165970353,0.006357209,0.010615434,0,0.00259109,0,4.657,0.572,0.027,0.296,0,0.089,0.07,0,0.281,0.494,0.261,0.175,0.150398406,0.334661355,0.309760956,0.205179283,792
916,8678,928,29.198,22,28.312,0.928446701,0.008448316,0.052365428,0.000201871,0.001524129,0,0.009013556,0,7.907,0.516,0.053,0.33,0.282,0.122,0.06,0,0.354,0.506,0.252,0.158,0.109561753,0.451195219,0.268924303,0.170318725,680
917,10386,797,10.738,7,37.349,0.866321574,0.087450006,0.038488775,0,0.001386354,0,0.005854602,0.000498688,21.718,0.343,0.106,0.32,0,0.134,0.069,0,0.288,0.512,0.186,0.285,0.14556331,0.44666002,0.287138584,0.120638086,533
918,56330,4365,17.15,178,25.639,0.956676434,0.014829875,0.01016564,0.001385318,0.003368614,0,0.011969543,0.001604577,7.104,0.453,0.056,0.295,0.202,0.122,0.079,0.09,0.314,0.511,0.23,0.153,0.087261785,0.380140421,0.279839519,0.252758275,731
919,32047,3386,25.676,53,27.574,0.947263841,0.008349474,0.023482895,0.007496463,0.002819954,0,0.010085602,0.000501771,10.908,0.484,0.057,0.37,0.192,0.131,0.081,0.19,0.294,0.519,0.22,0.186,0.117647059,0.423728814,0.270189432,0.188434696,640
920,31480,3957,30.283,116,28.064,0.944351401,0.020909592,0.018362333,0.000691972,0.003399689,0,0.012285012,0,14.518,0.423,0.079,0.313,0.224,0.102,0.101,0,0.245,0.507,0.201,0.189,0.183550652,0.387161484,0.279839519,0.149448345,574
921,836421,106031,38.591,552,30.029,0.131790524,0.030513716,0.814793017,0.002483791,0.010473815,0.001306733,0.007740648,0.000897756,19.557,0.41,0.064,0.235,0.151,0.084,0.09,0.172,0.215,0.511,0.295,0.104,0.244267198,0.243270189,0.298105683,0.214356929,750
922,28235,2721,22.12,41,35.104,0.966878325,0.010518984,0.011397248,0.00030285,0.001524344,0,0.00897445,0.0004038,16.798,0.406,0.078,0.317,0.248,0.126,0.08,0,0.386,0.508,0.197,0.177,0.234592445,0.365805169,0.275347913,0.124254473,536
923,8085,1030,26.973,0,24.984,0.936534584,0.005791256,0.030108574,0.010857364,0.002602589,0.002384051,0.011721583,0,6.786,0.553,0.026,0.355,0.133,0.081,0.05,0.16,0.321,0.505,0.225,0.187,0.081,0.252,0.403,0.264,560
924,17357,1536,23.19,20,24.999,0.880343751,0.055769958,0.033698701,0.001094114,0.008006923,0,0.020081959,0.001004595,10.474,0.465,0.065,0.287,0.391,0.097,0.07,0,0.294,0.478,0.201,0.156,0.132,0.397,0.295,0.176,608
925,20681,1807,22.988,9,29.208,0.968181231,0.004900548,0.016331846,0.002395602,0.001202771,0,0.006988002,0,7.349,0.518,0.053,0.289,0.166,0.093,0.06,0.3,0.266,0.488,0.244,0.175,0.124378109,0.464676617,0.27960199,0.131343284,556
926,17287,1695,24.081,0,23.368,0.550843479,0.045035507,0.387261414,0.001897704,0.003006362,0,0.011955534,0,8.057,0.493,0.033,0.295,0,0.09,0.11,0,0.338,0.463,0.251,0.14,0.187437687,0.307078764,0.353938185,0.151545364,716
927,1286,147,43.995,1,30.935,0.346246852,0.648357248,0.005395899,0,0,0,0,0,34.363,0.306,0.176,0.381,0,0.151,0.16,0,0.366,0.419,0.173,0.151,0.394422311,0.349601594,0.184262948,0.071713147,378
928,20693,1696,14.958,21,33.517,0.585089351,0.390109289,0.013991786,0.00178005,0.000904941,0,0.008124584,0,23.326,0.375,0.089,0.367,0.181,0.128,0.139,0.082,0.349,0.514,0.253,0.148,0.231768232,0.365634366,0.266733267,0.135864136,508
929,89647,9651,26.055,266,30.865,0.92352614,0.03740267,0.011520737,0.000496584,0.004151438,9.93E-05,0.01896949,0.003833625,11.501,0.482,0.061,0.283,0.211,0.106,0.09,0.111,0.291,0.514,0.209,0.191,0.108216433,0.448897796,0.244488978,0.198396794,630
930,113466,8499,19.019,629,25.575,0.89109255,0.014003238,0.069420306,0.005343079,0.007428668,0,0.012116277,0.000595882,9.615,0.523,0.055,0.339,0.197,0.091,0.07,0.183,0.249,0.497,0.255,0.141,0.101202405,0.383767535,0.299599198,0.215430862,739
931,21887,2148,22.467,16,24.797,0.964496923,0.008038056,0.012455995,0.002473248,0.003400716,0,0.009135061,0,14.911,0.414,0.078,0.311,0.283,0.118,0.079,0,0.324,0.511,0.228,0.18,0.210945274,0.43681592,0.218905473,0.133333333,551
932,26003,4136,41.152,27,27.01,0.741451656,0.023688361,0.16100745,0.011913619,0.031524963,0.002073228,0.027844736,0.000495987,11.539,0.421,0.053,0.292,0.167,0.086,0.07,0.195,0.227,0.481,0.269,0.109,0.143286573,0.27755511,0.412825651,0.166332665,757
933,10647,1074,23.345,29,28.931,0.960505514,0.005250022,0.029372284,0,0.001193187,0,0.003678993,0,15.545,0.384,0.066,0.256,0.207,0.111,0.06,0,0.292,0.506,0.179,0.262,0.118644068,0.290129611,0.379860419,0.211365902,653
934,2296,150,21.118,-1,33.841,0.91204057,0.000903796,0.066177947,0.000401687,0,0,0.000893754,0.019582245,9.853,0.439,0.039,0.283,0,0.087,0,0,0.205,0.487,0.306,0.163,0.02891326,0.375872383,0.402791625,0.192422732,614
935,15256,978,21.01,0,21.107,0.457113508,0.001611328,0.051502059,0.467546854,0.007422178,0.001802673,0.011480709,0.00152069,21.807,0.368,0.078,0.288,0.098,0.09,0.06,0.074,0.292,0.493,0.326,0.113,0.165330661,0.314629259,0.330661323,0.189378758,607
936,232227,30941,31.52,1232,30.952,0.769478,0.14922685,0.051802026,0.001681626,0.007850903,9.95E-05,0.01916456,0.000696531,13.686,0.463,0.068,0.295,0.223,0.118,0.1,0.163,0.278,0.518,0.21,0.186,0.106532663,0.378894472,0.291457286,0.223115578,627
937,21724,2598,32.368,0,25.587,0.762079523,0.020025331,0.187946905,0.005305516,0.014839488,0,0.007599254,0.002203983,14.438,0.411,0.057,0.326,0.229,0.128,0.089,0.156,0.285,0.504,0.257,0.16,0.242242242,0.405405405,0.227227227,0.125125125,539
938,11290,937,31.033,1,29.665,0.273589889,0.720070967,0.005940456,0.000398688,0,0,0,0,30.447,0.259,0.17,0.418,0.189,0.179,0.131,0.072,0.329,0.525,0.254,0.164,0.227364185,0.412474849,0.234406439,0.125754527,424
939,43907,4484,24.118,20,26.625,0.966127876,0.009995053,0.007935466,0.000504801,0.001938435,0.00010096,0.012993569,0.000403841,11.911,0.444,0.074,0.367,0.362,0.128,0.079,0,0.352,0.508,0.238,0.156,0.162162162,0.48048048,0.237237237,0.12012012,649
940,30056,3466,31.749,16,29.352,0.711144107,0.2031482,0.061740038,0.002327541,0.001003251,0,0.016603796,0.004033067,16.779,0.392,0.086,0.333,0.24,0.116,0.09,0,0.309,0.478,0.246,0.138,0.179358717,0.418837675,0.270541082,0.131262525,625
941,5813,558,25.153,0,24.763,0.631072052,0.005517767,0.342793796,0.004554666,0.002809045,0.001414555,0.010834888,0.00100323,14.599,0.579,0.03,0.338,0.246,0.103,0.04,0.176,0.286,0.502,0.296,0.135,0.172344689,0.353707415,0.318637275,0.155310621,647
942,65760,7354,24.838,311,26.718,0.916907292,0.026285238,0.026642455,0.00209369,0.013961242,0,0.014110082,0,9.46,0.472,0.061,0.313,0.23,0.124,0.091,0.134,0.33,0.517,0.242,0.147,0.15678392,0.316582915,0.338693467,0.187939698,730
943,94896,13444,31.321,0,26.629,0.793416211,0.028204873,0.138806564,0.008304326,0.010651417,0.000696171,0.019423173,0.000497265,7.194,0.512,0.043,0.256,0.194,0.083,0.101,0.151,0.237,0.502,0.235,0.132,0.069346734,0.261306533,0.390954774,0.27839196,827
944,723592,97709,35.736,6935,29.69,0.54506613,0.255617082,0.125547765,0.001493905,0.049010039,0.000398375,0.01947056,0.003396144,9.458,0.535,0.059,0.234,0.141,0.088,0.079,0.157,0.2,0.517,0.251,0.097,0.090270812,0.196589769,0.273821464,0.439317954,1006
945,932370,121670,35.096,251,30.305,0.596509394,0.053105803,0.177477325,0.001204687,0.154359276,0.000199122,0.014127697,0.003016696,5.829,0.517,0.054,0.216,0.14,0.075,0.08,0.173,0.234,0.517,0.217,0.156,0.083916084,0.242757243,0.204795205,0.468531469,1348
946,4113,409,22.861,0,19.317,0.883712774,0.000200409,0.071105054,0.006603471,0.005130466,0,0.033247826,0,9.41,0.571,0.03,0.316,0.202,0.122,0,0,0.359,0.507,0.236,0.2,0.117647059,0.371884347,0.290129611,0.220338983,645
947,4077,403,21.362,1,33.211,0.716617672,0.00020066,0.246812012,0.005187065,0.031182591,0,0,0,9.494,0.464,0.046,0.276,0,0.12,0.09,0,0.285,0.507,0.205,0.273,0.149899396,0.346076459,0.280684105,0.22334004,746
948,17529,1725,21.891,29,32.454,0.874084992,0.041072015,0.046669123,0.004461751,0.004899959,0,0.028612973,0.000199185,11.755,0.43,0.066,0.29,0.245,0.106,0.08,0,0.247,0.453,0.165,0.188,0.204386839,0.306081755,0.30109671,0.188434696,671
949,12976,1356,21.687,0,33.798,0.937137398,0.008607907,0.000786156,0.032719999,0.006339002,0,0.014409537,0,10.966,0.502,0.085,0.295,0.164,0.106,0.06,0.194,0.23,0.501,0.201,0.206,0.105,0.368,0.344,0.183,559
950,121300,28705,59.729,0,38.1,0.566186212,0.263141118,0.104989491,0.001603729,0.043878435,9.96E-05,0.018417986,0.001683418,22.006,0.465,0.069,0.268,0.123,0.091,0.09,0.12,0.235,0.524,0.178,0.09,0.137412237,0.217652959,0.243731194,0.401203611,790
951,14658,1431,22.54,0,28.164,0.976214892,0.004888442,0.004619627,0.002289902,0,0,0.011987137,0,13.428,0.409,0.109,0.32,0,0.113,0.099,0,0.293,0.502,0.209,0.21,0.140859141,0.512487512,0.247752248,0.098901099,533
952,15942,1450,29.859,0,23.748,0.26809058,0.041849891,0.676558278,0.006640941,0.00158545,0.000598283,0.004277723,0.000398855,10.883,0.429,0.042,0.293,0,0.097,0.08,0,0.284,0.438,0.246,0.121,0.308308308,0.351351351,0.24024024,0.1001001,742
953,10020287,1760277,54.552,21783,34.916,0.269375925,0.07963729,0.482161368,0.001932309,0.13962944,0.002505963,0.022030333,0.002727373,14.308,0.495,0.082,0.214,0.122,0.077,0.07,0.153,0.181,0.507,0.238,0.116,0.228,0.207,0.261,0.304,1231
954,37623,3788,26.742,0,26.152,0.891520383,0.054239809,0.04342802,0.000401925,0.002913958,0,0.00709398,0.000401925,8.295,0.47,0.063,0.307,0.293,0.099,0.079,0.246,0.302,0.502,0.222,0.163,0.125623131,0.406779661,0.316051844,0.151545364,626
955,136344,26156,45.393,0,36.236,0.756115253,0.011454765,0.10606488,0.046927262,0.026274431,0.003102962,0.047753375,0.002307072,12.229,0.463,0.067,0.266,0.184,0.084,0.06,0.219,0.173,0.502,0.197,0.143,0.101101101,0.25025025,0.368368368,0.28028028,892
956,37266,8653,51.98,0,37.955,0.835571941,0.012714229,0.090135512,0.006616182,0.030579912,0.000199283,0.023076923,0.001106018,13.287,0.544,0.035,0.22,0.14,0.05,0.1,0.163,0.186,0.48,0.163,0.091,0.035105316,0.169508526,0.300902708,0.49448345,727
957,33516,2841,19.764,15,24.218,0.766387706,0.113460603,0.020768185,0.054044932,0.001101945,0,0.04423663,0,14.935,0.422,0.082,0.374,0.277,0.142,0.1,0,0.35,0.507,0.226,0.158,0.212851406,0.406626506,0.270080321,0.110441767,562
958,73919,12020,38.042,49,34.096,0.891850777,0.023654809,0.057363919,0.001098115,0.011233012,0.000402978,0.013590433,0.000805956,18.226,0.425,0.068,0.328,0.18,0.105,0.07,0.064,0.312,0.508,0.213,0.154,0.162324649,0.375751503,0.22745491,0.234468938,616
959,12299,1183,25.78,13,27.602,0.621964108,0.076600199,0.03890329,0.135403789,0.002402792,0,0.124027916,0.000697906,18.798,0.363,0.061,0.353,0.249,0.134,0.08,0,0.346,0.469,0.24,0.163,0.201402806,0.373747495,0.304609218,0.120240481,501
960,6371,750,28.107,6,26.258,0.787905346,0.006991246,0.093988939,0.062155601,0.000906646,0,0.045916568,0.002135654,16.53,0.411,0.046,0.366,0.274,0.121,0.09,0,0.343,0.506,0.234,0.195,0.154915591,0.447864945,0.281032771,0.116186693,468
961,6455,669,28.251,0,19.964,0.793214268,0.007412567,0.029471171,0.119148301,0.016705637,0,0.034048057,0,8.65,0.616,0.041,0.344,0.128,0.096,0.07,0.223,0.306,0.5,0.255,0.159,0.091633466,0.339641434,0.314741036,0.253984064,540
962,45021,4530,20.831,38,31.726,0.825932966,0.005822911,0.110265133,0.008814407,0.008634317,0.003401701,0.037128564,0,7.874,0.453,0.081,0.26,0.192,0.092,0.06,0.241,0.178,0.499,0.187,0.231,0.083832335,0.273453094,0.435129741,0.20758483,1038
963,228270,36360,40.737,1701,31.793,0.365179916,0.562155206,0.034127752,0.001815624,0.02238605,9.98E-05,0.013138337,0.001097355,17.966,0.464,0.069,0.356,0.193,0.144,0.121,0.146,0.291,0.524,0.245,0.123,0.145728643,0.261306533,0.28241206,0.310552764,814
964,214474,22947,21.227,582,33.182,0.910180002,0.025067451,0.025832562,0.004248379,0.014124351,0,0.014315628,0.006231627,5.174,0.52,0.071,0.181,0.142,0.085,0.07,0.179,0.176,0.529,0.164,0.264,0.048804781,0.25,0.298804781,0.402390438,1104
965,25908,2843,29.464,18,25.355,0.874396281,0.065503502,0.028082991,0.000503099,0.001418739,0,0.029290429,0.000804959,12.171,0.435,0.056,0.297,0.29,0.109,0.07,0.153,0.317,0.542,0.245,0.163,0.158682635,0.471057884,0.254491018,0.115768463,613
966,22889,2873,29.244,0,31.725,0.467432377,0.497462587,0.029242565,0.000299106,0.001704902,0,0.003858463,0,27.347,0.408,0.1,0.362,0.088,0.127,0.131,0,0.311,0.521,0.269,0.13,0.224103586,0.397410359,0.282868526,0.09561753,546
967,240270,29497,33.077,0,24.074,0.749303176,0.01454589,0.160863962,0.013686724,0.034046974,0.003586521,0.022678002,0.00128875,8.857,0.47,0.046,0.276,0.167,0.088,0.07,0.139,0.265,0.505,0.277,0.126,0.133,0.306,0.256,0.305,796
968,6154,635,28.364,2,25.75,0.911713321,0.002104427,0.073734366,0.000595593,0.006114751,0,0.005737542,0,11.025,0.532,0.037,0.315,0.186,0.097,0.06,0,0.247,0.498,0.232,0.207,0.087087087,0.418418418,0.35035035,0.144144144,592
969,147046,18086,30.896,0,32.194,0.82045692,0.006771419,0.139949365,0.004078926,0.005837084,0.001205594,0.020002813,0.001697878,11.379,0.502,0.061,0.225,0.201,0.066,0.07,0.182,0.173,0.503,0.23,0.159,0.101694915,0.292123629,0.344965105,0.261216351,837
970,18699,2844,33.518,0,27.786,0.700164348,0.255201026,0.029362248,0.001002125,0.004549645,0,0.009720608,0,12.796,0.505,0.054,0.354,0.221,0.143,0.12,0.116,0.39,0.516,0.233,0.166,0.178109453,0.425870647,0.271641791,0.124378109,622
971,147901,20673,30.836,0,30.577,0.434279548,0.006534576,0.507748569,0.024319815,0.011410529,0.000499585,0.012699459,0.002507918,11.124,0.494,0.055,0.139,0.162,0.045,0.09,0.137,0.123,0.508,0.204,0.17,0.12238806,0.214925373,0.261691542,0.400995025,945
972,2740,257,21.618,0,24.211,0.95102587,0.009802755,0.021052632,0.001476856,0.005501041,0,0.011140846,0,6.592,0.549,0.026,0.292,0,0.128,0,0,0.308,0.505,0.242,0.236,0.068793619,0.376869392,0.33998006,0.214356929,559
973,25480,3842,35.216,64,36.729,0.758659173,0.004232815,0.167000131,0.03578287,0.010285439,0.005137692,0.018901881,0,11.364,0.534,0.065,0.33,0.135,0.098,0.05,0.137,0.194,0.502,0.227,0.186,0.152304609,0.283567134,0.378757515,0.185370741,754
974,26928,3695,34.419,0,33.86,0.499404396,0.471897397,0.011842602,0.001091941,0.002571026,0,0.009887034,0.003305605,24.365,0.418,0.113,0.392,0.221,0.149,0.12,0.065,0.373,0.523,0.246,0.161,0.208582834,0.438123752,0.22754491,0.125748503,561
975,34492,4009,25.986,52,27.609,0.648964599,0.171168917,0.149630178,0.004433857,0.017154925,0.001110967,0.007536557,0,9.957,0.453,0.046,0.289,0,0.107,0.081,0,0.288,0.506,0.214,0.191,0.173652695,0.313373253,0.298403194,0.214570858,776
976,3862,385,22.77,1,27.461,0.934990823,0,0.030990181,0.01697941,0.001303794,0,0.013128203,0.002607588,7.371,0.432,0.099,0.272,0.21,0.111,0,0.172,0.231,0.486,0.178,0.232,0.115537849,0.354581673,0.317729084,0.212151394,573
977,163071,34420,48.073,0,26.063,0.88757921,0.030646477,0.023392873,0.010729289,0.026505878,0.000100745,0.020743293,0.000302234,6.452,0.559,0.024,0.271,0.161,0.07,0.071,0.212,0.214,0.5,0.215,0.103,0.051204819,0.205823293,0.375502008,0.36746988,712
978,30835,3475,33.314,0,31.219,0.940037814,0.00986365,0.021017777,0.006592439,0.001790663,0,0.02029751,0.000400148,13.042,0.461,0.062,0.341,0.165,0.102,0.059,0.173,0.277,0.511,0.246,0.169,0.128871129,0.388611389,0.294705295,0.187812188,646
979,17311,1156,14.651,12,27.54,0.943561869,0.003323423,0.020831456,0.011812167,0.002702784,0,0.017267786,0.000500516,6.347,0.498,0.087,0.313,0.12,0.113,0.079,0.138,0.207,0.502,0.198,0.228,0.085255767,0.345035105,0.327983952,0.241725176,713
980,2441,237,18.913,0,21.112,0.947278102,0,0.050242035,0,0,0,0.002479864,0,6.517,0.534,0.04,0.332,0.151,0.097,0,0.189,0.296,0.49,0.206,0.208,0.115653041,0.326021934,0.361914257,0.196410768,465
981,35572,4231,28.948,0,29.263,0.743828153,0.067830003,0.159724177,0.003116079,0.00710667,0.000402075,0.016796671,0.001196172,15.903,0.484,0.047,0.327,0.283,0.114,0.08,0,0.301,0.501,0.251,0.164,0.179,0.371,0.289,0.161,676
982,39043,4401,25.337,81,30.961,0.919232463,0.036595131,0.017216528,0.001591528,0.007276986,0,0.01768698,0.000400384,15.019,0.473,0.076,0.328,0.253,0.083,0.08,0.103,0.32,0.513,0.231,0.177,0.124124124,0.351351351,0.38038038,0.144144144,623
983,9812,876,23.173,11,29.197,0.487416847,0.480584275,0.011561273,0.001492747,0.001292378,0,0.015538591,0.00211389,12.584,0.356,0.08,0.342,0.172,0.144,0.141,0.12,0.265,0.453,0.135,0.276,0.213426854,0.30260521,0.303607214,0.180360721,507
984,2195,269,28.712,2,28.816,0.587275839,0.011802639,0.368976773,0.005005672,0,0,0.026939076,0,9.436,0.413,0.046,0.294,0,0.12,0,0,0.291,0.502,0.187,0.28,0.229083665,0.301792829,0.296812749,0.172310757,534
985,48234,4041,22.148,100,26.72,0.642189279,0.114888218,0.031766328,0.144986315,0.002497353,0.001098835,0.062473778,9.99E-05,11.197,0.433,0.051,0.328,0.262,0.124,0.089,0.131,0.328,0.497,0.231,0.172,0.124497992,0.416666667,0.296184739,0.162650602,628
986,126342,13734,27.028,0,30.497,0.916026268,0.014351584,0.028593385,0.008283598,0.017804747,0,0.014441406,0.000499012,5.451,0.556,0.071,0.227,0.142,0.069,0.07,0.223,0.2,0.514,0.188,0.166,0.064870259,0.234530938,0.260479042,0.44011976,1050
987,9122,884,17.67,23,32.922,0.979136662,0,0.001390222,0.004030645,0,0.002220355,0.012822052,0.000400064,18.695,0.372,0.11,0.381,0.221,0.146,0.09,0,0.379,0.507,0.239,0.174,0.264794383,0.488465396,0.147442327,0.099297894,477
988,10928,897,22.855,0,24.372,0.985689232,0.006814652,0.004479631,0.001302801,0.000400862,0,0.00071153,0.000601293,22.639,0.294,0.128,0.366,0.394,0.147,0.099,0.098,0.36,0.503,0.219,0.153,0.349601594,0.337649402,0.226095618,0.086653386,438
989,372410,28604,20.728,563,26.495,0.882004547,0.044270729,0.030351374,0.00169505,0.022584055,0.000398835,0.018097156,0.000598253,4.615,0.557,0.048,0.304,0.167,0.075,0.071,0.23,0.246,0.504,0.251,0.124,0.059118236,0.259519038,0.325651303,0.355711423,931
990,7744,804,23.554,5,31.493,0.952159939,0.016439095,0.018255679,0.007475945,0.003463489,0,0.002205853,0,18.321,0.386,0.089,0.307,0.321,0.125,0.071,0,0.315,0.509,0.203,0.219,0.243027888,0.447211155,0.162350598,0.147410359,505
991,97454,13505,32.512,0,32.835,0.829915381,0.083305127,0.051986063,0.005326033,0.006301643,9.96E-05,0.019492285,0.003573917,14.294,0.408,0.064,0.281,0.279,0.112,0.09,0.173,0.261,0.517,0.211,0.212,0.117882118,0.321678322,0.344655345,0.215784216,712
992,418947,43592,33.295,0,31.983,0.10105779,0.004093707,0.88530648,0.000697225,0.006265065,0,0.002181318,0.000398414,29.73,0.4,0.084,0.272,0.136,0.084,0.08,0.163,0.207,0.521,0.325,0.116,0.353585657,0.239043825,0.244023904,0.163346614,643
993,2802,367,28.952,-1,25.151,0.913032629,0,0.045005839,0.006138521,0.00179664,0,0.032918443,0.001107928,7.846,0.618,0.022,0.323,0.245,0.123,0,0,0.311,0.499,0.225,0.203,0.077844311,0.354291417,0.386227545,0.181636727,675
